,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
731,https://www.airbnb.com/rooms/725076328535910225,2024-12-28,"Blueground | Somerville, nr harvard & mit","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District.",107434423,Blueground,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,Cambridge,5131,t,Neighborhood highlights,,-71.103909,Entire home/apt,1.0,1.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Heating"", ""Bathtub"", ""Pets allowed"", ""Smoke alarm"", ""Gym"", ""Hot water"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",32,31,1125,37.8,,0,0,2024-12-28,0,,,,,,t,165,0
732,https://www.airbnb.com/rooms/726681327394356140,2024-12-28,"Blueground | Somerville, nr harvard & mit","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District.",107434423,Blueground,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,Cambridge,5131,t,Neighborhood highlights,,-71.103909,Entire home/apt,2.0,2.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Heating"", ""Bathtub"", ""Pets allowed"", ""Smoke alarm"", ""Gym"", ""Hot water"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",32,31,1125,38.9,,3,3,2024-12-28,0,,,,,,t,165,0
733,https://www.airbnb.com/rooms/727396532761443035,2024-12-28,"Blueground | Somerville, nr harvard & mit","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District.",107434423,Blueground,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,Cambridge,5131,t,Neighborhood highlights,,-71.103909,Entire home/apt,1.0,1.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Heating"", ""Bathtub"", ""Pets allowed"", ""Smoke alarm"", ""Gym"", ""Hot water"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Patio or balcony"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",32,31,1125,41.3,,0,0,2024-12-28,0,,,,,,t,165,0
734,https://www.airbnb.com/rooms/727396830281125215,2024-12-28,"Blueground | Somerville, nr harvard & mit","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District.",107434423,Blueground,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,Cambridge,5131,t,Neighborhood highlights,,-71.103909,Entire home/apt,1.0,1.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Heating"", ""Bathtub"", ""Pets allowed"", ""Smoke alarm"", ""Gym"", ""Hot water"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",32,31,1125,31.0,,0,0,2024-12-28,0,,,,,,t,165,0
735,https://www.airbnb.com/rooms/728505271218911191,2024-12-28,Hotel Smaller Room Near T With Free Parking #6,,162885740,Hong,,within an hour,100%,https://a0.muscache.com/im/pictures/user/895ac6a9-de90-4c62-9801-45228356fd36.jpg?aki_policy=profile_small,Cambridge,24,t,,,-71.12739,Private room,1.0,1.0,"[""Essentials"", ""Long term stays allowed"", ""Wifi"", ""Self check-in"", ""Dedicated workspace"", ""Window AC unit"", ""Keypad"", ""Central heating"", ""Luggage dropoff allowed""]",1,1,54,6.9,,0,0,2024-12-28,22,2022-10-23,4.8,4.85,4.73,4.8,t,0,0
736,https://www.airbnb.com/rooms/728859657019705842,2024-12-28,1-bedroom 2nd floor unit with deck near Harvard Sq,,9793577,Catalina,"Cambridge, MA",within an hour,83%,https://a0.muscache.com/im/pictures/user/d8bfce0b-f5a6-4ff7-acf1-eb88a1104f3d.jpg?aki_policy=profile_small,Neighborhood Nine,9,t,,,-71.11572,Entire home/apt,1.0,1.0,"[""Essentials"", ""Wifi"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Heating"", ""Pets allowed"", ""Dryer"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Patio or balcony"", ""Cooking basics"", ""Exterior security cameras on property"", ""Washer"", ""TV"", ""Backyard"", ""Iron"", ""Hair dryer"", ""Kitchen""]",30,30,365,30.0,,0,0,2024-12-28,9,2023-02-01,4.69,4.5,4.88,4.25,f,4,0
737,https://www.airbnb.com/rooms/729595939978103586,2024-12-28,"P31, Cozy Room Near MIT/MGH/Harvard, 30 Days+","Enjoy easy access to everything from this perfectly located home: <br />- 10-min walk to MIT; <br />- 1-min direct T ride to Mass General Hospital;<br />- 9-min direct bus ride to Harvard main campus;<br />- 28-min direct T ride to Harvard Medical School and affiliated teaching hospitals in Longwood; and<br />- 7-min walk to shopping centers, Apple Store, Starbucks, supermarkets, pharmacies, restaurants, etc.",229497500,Yudong,"Cambridge, MA",within an hour,98%,https://a0.muscache.com/im/pictures/user/User/original/5d89210c-be5c-4681-aa77-5db6f2dac67b.jpeg?aki_policy=profile_small,Wellington-Harrington,42,t,Neighborhood highlights,,-71.08303,Private room,3.0,1.0,"[""Wifi"", ""Bed linens"", ""Freezer"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Stove"", ""Bathtub"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Hot water kettle"", ""Long term stays allowed"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",30,7,365,29.4,,30,90,2024-12-28,3,2023-09-30,4.0,3.75,5.0,3.5,t,1,0
738,https://www.airbnb.com/rooms/730278389522045849,2024-12-28,"Blueground | Cambridge Alewife, gym, nr davis sq","This turnkey furnished apartment is located in Alewife, a fast-growing Cambridge neighborhood. There are plenty of cafes, restaurants and shops clustered around Alewife's T station. Anyone who likes to cook for themselves will be pleased by the selection at Ferro's Foodtown, a popular grocery store. Nature lovers can hike, bike, and birdwatch in the Alewife Brook Reservation. Alewife is served by several MBTA bus lines as well as the Red Line.",107434423,Blueground,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,Cambridge,5131,t,Neighborhood highlights,,-71.133804,Entire home/apt,,2.0,"[""Essentials"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""High chair"", ""Heating"", ""Bathtub"", ""Pets allowed"", ""Washer \u2013\u00a0In unit"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",32,31,1125,31.0,,2,59,2024-12-28,0,2023-04-04,5.0,5.0,5.0,5.0,t,165,0
739,https://www.airbnb.com/rooms/730342004988112602,2024-12-28,"Quiet, Peaceful Studio in the MIT/Harvard Area",,16241860,Isabel,"Cambridge, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/c24c996f-7a33-4966-be27-c31f04f30a11.jpg?aki_policy=profile_small,Mid-Cambridge,11,t,,,-71.10048,Private room,1.0,1.0,"[""Paid parking on premises"", ""Heating"", ""Wifi"", ""Cooking basics"", ""Pets allowed"", ""Self check-in"", ""Exterior security cameras on property"", ""Window AC unit"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smart lock"", ""Hair dryer""]",1,1,365,1.0,,19,61,2024-12-28,105,2022-10-09,4.85,4.88,4.94,4.7,t,0,0
740,https://www.airbnb.com/rooms/731011162856844843,2024-12-28,"P33, Cozy Room Near MIT/MGH/Harvard, 30 Days+",,229497500,Yudong,"Cambridge, MA",within an hour,98%,https://a0.muscache.com/im/pictures/user/User/original/5d89210c-be5c-4681-aa77-5db6f2dac67b.jpeg?aki_policy=profile_small,Wellington-Harrington,42,t,,,-71.08367,Private room,3.0,1.0,"[""Wifi"", ""Bed linens"", ""Freezer"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Stove"", ""Bathtub"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Hot water kettle"", ""Long term stays allowed"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Fire extinguisher"", ""Backyard"", ""Iron"", ""Hair dryer"", ""Kitchen""]",30,7,365,29.4,,30,60,2024-12-28,2,2022-12-26,4.5,4.0,5.0,4.0,t,1,0
741,https://www.airbnb.com/rooms/733461727129277674,2024-12-28,Serene & Stylish 2 Bed,,113459116,James,"Cambridge, MA",,38%,https://a0.muscache.com/im/pictures/user/45c4ba61-942f-452c-9b24-c76051b511c5.jpg?aki_policy=profile_small,Riverside,1,t,,,-71.10942,Entire home/apt,1.0,2.0,"[""Paid parking on premises"", ""Essentials"", ""Long term stays allowed"", ""BBQ grill"", ""Wifi"", ""Outdoor dining area"", ""Hot water"", ""Dryer"", ""Air conditioning"", ""Free parking on premises"", ""Smoke alarm"", ""Dedicated workspace"", ""Washer"", ""Hangers"", ""TV"", ""Central heating"", ""Shampoo"", ""Kitchen""]",30,30,365,30.0,,21,81,2024-12-28,1,2024-08-31,3.0,1.0,4.0,3.0,f,1,0
742,https://www.airbnb.com/rooms/734335475569293078,2024-12-28,"P32, Cozy Room Near MIT/MGH/Harvard, 30 Days+",,229497500,Yudong,"Cambridge, MA",within an hour,98%,https://a0.muscache.com/im/pictures/user/User/original/5d89210c-be5c-4681-aa77-5db6f2dac67b.jpeg?aki_policy=profile_small,Wellington-Harrington,42,t,,,-71.0837,Private room,3.0,1.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Stove"", ""Bathtub"", ""Dryer"", ""Dining table"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Patio or balcony"", ""Lock on bedroom door"", ""Hot water kettle"", ""Long term stays allowed"", ""Clothing storage"", ""Microwave"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""Iron"", ""Hair dryer"", ""Kitchen""]",30,30,365,30.0,,0,0,2024-12-28,4,2022-12-03,4.38,4.5,4.88,4.13,t,1,0
743,https://www.airbnb.com/rooms/734538649978163105,2024-12-28,"Blueground | E Cambridge, gym, nr kendall sq","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers.",107434423,Blueground,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,Cambridge,5131,t,Neighborhood highlights,,-71.0731297,Entire home/apt,1.0,1.0,"[""Essentials"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""High chair"", ""Heating"", ""Bathtub"", ""Pets allowed"", ""Washer \u2013\u00a0In unit"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Fast wifi \u2013 224 Mbps"", ""Iron"", ""Hair dryer"", ""Kitchen""]",32,31,1125,40.1,,0,0,2024-12-28,0,,,,,,t,165,0
744,https://www.airbnb.com/rooms/737660416545632684,2024-12-28,1st floor welcoming private room with en-suite,,16241860,Isabel,"Cambridge, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/c24c996f-7a33-4966-be27-c31f04f30a11.jpg?aki_policy=profile_small,Mid-Cambridge,11,t,,,-71.10057,Private room,1.0,1.0,"[""Essentials"", ""Wifi"", ""Sun loungers"", ""Portable heater"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Window AC unit"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Outdoor dining area"", ""Mini fridge"", ""Coffee"", ""Dining table"", ""Smoke alarm"", ""Eco body soap"", ""First aid kit"", ""Luggage dropoff allowed"", ""Smart lock"", ""Paid parking lot on premises"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Private backyard"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Gas stove"", ""Cooking basics"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Outdoor furniture"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",1,1,365,1.0,,13,54,2024-12-28,66,2022-10-16,4.82,4.82,4.91,4.81,t,0,0
745,https://www.airbnb.com/rooms/738938199129215325,2024-12-28,"1 BR full apt w/ private hot tub, yard; sleeps 4",,5451595,Bob,"Cambridge, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/de797d76-c7b3-4c07-a9dd-e120758eab21.jpg?aki_policy=profile_small,Cambridgeport,1,t,,,-71.1065,Entire home/apt,2.0,1.0,"[""Fast wifi \u2013 491 Mbps"", ""Essentials"", ""Children\u2019s dinnerware"", ""Central air conditioning"", ""Self check-in"", ""Baby bath"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Children's playroom"", ""Electric stove"", ""Lockbox"", ""Private patio or balcony"", ""Paid parking lot on premises \u2013 1 space"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Laundromat nearby"", ""Outdoor dining area"", ""High chair"", ""Babysitter recommendations"", ""BBQ grill"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Coffee"", ""Hammock"", ""Body soap"", ""Drying rack for clothing"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Safe"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Toaster"", ""Baby monitor"", ""EV charger - level 1"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Private hot tub - available all year"", ""Room-darkening shades"", ""Hangers"", ""Crib"", ""Central heating"", ""Dishes and silverware"", ""Exercise equipment: yoga mat"", ""Barbecue utensils"", ""Shampoo"", ""Private entrance"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Books and reading material"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Board games"", ""Iron"", ""Hair dryer"", ""Kitchen""]",1,1,1125,1.0,,27,86,2024-12-28,38,2022-10-23,4.73,4.87,4.78,4.53,t,1,0
746,https://www.airbnb.com/rooms/739965948118416572,2024-12-28,private bedroom close to Harvard,,477156485,Juliana,,within an hour,100%,https://a0.muscache.com/im/pictures/user/59dee109-1776-4e16-942b-c39bb50ba2e3.jpg?aki_policy=profile_small,Wellington-Harrington,6,t,,,-71.09974,Private room,1.5,1.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Paid dryer \u2013 In unit"", ""Conditioner"", ""Freezer"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Stove"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Smoke alarm"", ""First aid kit"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""Iron"", ""Mosquito net"", ""Kitchen""]",1,1,365,20.6,,30,90,2024-12-28,30,2022-11-13,4.78,4.76,4.8,4.63,t,0,0
747,https://www.airbnb.com/rooms/739986372349050050,2024-12-28,private bedroom close to Harvard,,477156485,Juliana,,within an hour,100%,https://a0.muscache.com/im/pictures/user/59dee109-1776-4e16-942b-c39bb50ba2e3.jpg?aki_policy=profile_small,Wellington-Harrington,6,t,,,-71.10135,Private room,1.5,1.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Paid dryer \u2013 In unit"", ""Conditioner"", ""Freezer"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Stove"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Smoke alarm"", ""First aid kit"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""Iron"", ""Mosquito net"", ""Kitchen""]",1,1,365,22.2,,28,88,2024-12-28,25,2023-08-18,4.77,4.74,4.91,4.66,t,0,0
748,https://www.airbnb.com/rooms/739993160391510614,2024-12-28,private bedroom close to Harvard,,477156485,Juliana,,within an hour,100%,https://a0.muscache.com/im/pictures/user/59dee109-1776-4e16-942b-c39bb50ba2e3.jpg?aki_policy=profile_small,Wellington-Harrington,6,t,,,-71.10028,Private room,1.5,1.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Paid dryer \u2013 In unit"", ""Conditioner"", ""Freezer"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Stove"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Smoke alarm"", ""First aid kit"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""Iron"", ""Mosquito net"", ""Kitchen""]",1,1,365,10.9,,13,73,2024-12-28,42,2022-11-12,4.77,4.63,4.91,4.73,t,0,0
749,https://www.airbnb.com/rooms/740631958938643314,2024-12-28,Lovely 2 Bed w/ Free Parking Near Harvard,,43450256,Steve,"Cambridge, MA",within an hour,59%,https://a0.muscache.com/im/users/43450256/profile_pic/1441495503/original.jpg?aki_policy=profile_small,Cambridge,180,t,,,-71.11152,Entire home/apt,,2.0,"[""Wifi"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Washer"", ""TV"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Kitchen""]",1,1,365,1.3,,0,0,2024-12-28,0,,,,,,f,30,0
750,https://www.airbnb.com/rooms/745364942743469789,2024-12-28,"Blueground | Central Square, w/d, nr t","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District.",107434423,Blueground,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,Cambridge,5131,t,Neighborhood highlights,,-71.104164,Entire home/apt,2.5,3.0,"[""Essentials"", ""Wifi"", ""Self check-in"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""High chair"", ""Heating"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Patio or balcony"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",32,31,1125,37.8,,0,1,2024-12-28,1,2024-01-30,5.0,5.0,5.0,5.0,t,165,0
751,https://www.airbnb.com/rooms/749247069028640779,2024-12-28,Quiet Home w/ Cozy Basement Suite,"Quiet, residential neighborhood lined with trees, beautiful foliage, plants, and also friendly vibe! Fields, parks, and walking/biking paths all within minutes or less!<br /><br />Here, you are on the doorstep of everything Cambridge has to offer, but in a quiet and less stressful pocket. Very SAFE at night and easy to walk to/from shops and restaurants in Porter Square and Davis Square. Food/Shopping: Whole Foods, Trader Joe's, Marshalls, Bon Me, Starbucks, Flatbread/Sacco's Bowl Haven, Redbones BBQ, Pemberton Farms. Parks: Danehy Park, Pemberton St. Dog Park, and Fresh Pond are all nearby.",308217498,Marisa,,,,https://a0.muscache.com/im/pictures/user/90186616-e7d8-4a02-ad4c-616b163341c6.jpg?aki_policy=profile_small,North Cambridge,5,t,Neighborhood highlights,,-71.13305,Entire home/apt,,2.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Conditioner"", ""Carbon monoxide alarm"", ""Body soap"", ""Bathtub"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Keypad"", ""Free parking on premises"", ""Radiant heating"", ""Hot water"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Shampoo"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""TV"", ""Kitchen""]",1,1,365,1.0,,0,0,2024-12-28,0,,,,,,f,2,0
