,listing_url,source,name,neighborhood_overview
588,https://www.airbnb.com/rooms/568695761453451378,previous scrape,"Blueground | Alewife, w/d, nr shopping center","This turnkey furnished apartment is located in Alewife, a fast-growing Cambridge neighborhood. There are plenty of cafes, restaurants and shops clustered around Alewife's T station. Anyone who likes to cook for themselves will be pleased by the selection at Ferro's Foodtown, a popular grocery store. Nature lovers can hike, bike, and birdwatch in the Alewife Brook Reservation. Alewife is served by several MBTA bus lines as well as the Red Line."
589,https://www.airbnb.com/rooms/571231467844769138,city scrape,"Y9D, Entire Basement Unit, Near MIT/MGH/Harvard",
590,https://www.airbnb.com/rooms/571231578942255136,previous scrape,Special Offer Listing,
591,https://www.airbnb.com/rooms/573750610076955959,city scrape,"Blueground | E Cambridge, gym, nr lechmere station","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
592,https://www.airbnb.com/rooms/576130772859764395,previous scrape,Spacious BR w/ parking near Harvard/Tufts/MIT/MGH,"Davis Square, Teele Square, Porter Square, Harvard Square"
593,https://www.airbnb.com/rooms/577732854546265230,city scrape,Lovely 1 private bedroom in East Cambridge,
594,https://www.airbnb.com/rooms/579769776783219613,previous scrape,Hotel - Scholar House - Near T #6,
595,https://www.airbnb.com/rooms/579808147150882931,city scrape,Hotel with Charming  Rooms Near T with Parking,
596,https://www.airbnb.com/rooms/583155579231125842,city scrape,"Blueground | E Cambridge, gym, nr lechmere station","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
597,https://www.airbnb.com/rooms/583156362299641853,city scrape,"Blueground | Central Sq, gym, w/d & roof, nr t","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
598,https://www.airbnb.com/rooms/583156733454046495,city scrape,"Blueground | Central Sq, w/d, nr t station","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
599,https://www.airbnb.com/rooms/583442690752646511,city scrape,Hotel-Near T-Free Parking-Harvard/MIT/Tufts,
600,https://www.airbnb.com/rooms/583925819909710745,city scrape,Charming Apartment in the Heart of Cambridge!,"CAMBRIDGE HANGOUTS: Harvard Art Museums (0.7 miles), Sanders Theater (0.8 miles), Harvard University (0.9 miles), The Harvard Museum of Natural History (1.1 miles), Massachusetts Institute of Technology (1.1 miles), Museum of Science (3.6 miles) <br />OUTDOOR ADVENTURE: Dr. Paul Dudley White Bike Path (0.1 miles), Riverbend Park (0.4 miles), Hoyt Field (0.4 miles), Wheeler Park (0.5 miles) <br />DINE + DRINK: The Nu Do’ Society (0.5 miles), Dumping House (0.5 miles), Daedalus (0.6 miles), Beantown Taqueria Cafe (0.6 miles), Brick & Mortar (0.9 miles)  <br />TRANSPORTATION: Central Square (0.8 miles), Harvard Square (0.8 miles) <br />AIRPORT: Boston Logan International Airport (7.5 miles)"
601,https://www.airbnb.com/rooms/584071397651925302,city scrape,Prentiss House by Thatch | King Room #2,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
602,https://www.airbnb.com/rooms/585229041219697645,city scrape,"Blueground | E Cambridge, gym & w/d, nr lechmere t","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
603,https://www.airbnb.com/rooms/587542313232761979,city scrape,"Blueground | E Cambridge, gym & w/d, nr lechmere t","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
604,https://www.airbnb.com/rooms/587659068985780508,city scrape,Prentiss House by Thatch | Deluxe King #8,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
605,https://www.airbnb.com/rooms/587675724382157490,city scrape,Prentiss House by Thatch | King Suite #4,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
606,https://www.airbnb.com/rooms/587810796761966455,city scrape,Beautiful & Sunny Home in the heart of Cambridge,"Our home is in the heart of Central Square very close to the Central Square, MBTA station as well as both Harvard Square and Central Square . It is right between Harvard and MIT"
607,https://www.airbnb.com/rooms/588949789708020568,city scrape,Prentiss House by Thatch | King Suite #11,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
608,https://www.airbnb.com/rooms/589131280044876375,city scrape,Prentiss House by Thatch | Deluxe King #1,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
609,https://www.airbnb.com/rooms/589165201873039084,city scrape,"Cambridge, Prentiss House - Queen Suite | Rm 05",
610,https://www.airbnb.com/rooms/589270818248441889,city scrape,Prentiss House by Thatch | King Deluxe #6,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
611,https://www.airbnb.com/rooms/589311739984519565,previous scrape,Prentiss House by Thatch | King Suite #7,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
612,https://www.airbnb.com/rooms/589898743882940808,previous scrape,Prentiss House by Thatch | King Suite #9,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
613,https://www.airbnb.com/rooms/589926308140361965,city scrape,Prentiss House by Thatch | King Room #10,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
614,https://www.airbnb.com/rooms/590028685092360589,city scrape,Prentiss House by Thatch | King Suite #12,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
615,https://www.airbnb.com/rooms/592638728118529771,city scrape,"Blueground | Kendall Sq, gym & concierge, nr mit","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
616,https://www.airbnb.com/rooms/592883195899752305,city scrape,Prentiss House by Thatch | King Rm #14,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
617,https://www.airbnb.com/rooms/592885617036405071,previous scrape,Prentiss House by Thatch | King Rm #15,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
618,https://www.airbnb.com/rooms/592968776070404751,previous scrape,Prentiss House by Thatch | Deluxe King Rm #18,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
619,https://www.airbnb.com/rooms/594328584876275034,city scrape,"Cambridge, Prentiss House - Standard Queen | Rm 13",
620,https://www.airbnb.com/rooms/594362872467802352,city scrape,Prentiss House by Thatch | Queen Rm #19,
621,https://www.airbnb.com/rooms/594368718724038692,city scrape,Prentiss House by Thatch | King Rm #20,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
622,https://www.airbnb.com/rooms/596300774811892684,previous scrape,M2) Modern Camb2Br2bt nr Davis Subwy Harvard Tufts,
623,https://www.airbnb.com/rooms/597990507237979366,city scrape,Sunny 2-Bedroom Apartment in Cambridge,"Located within walking distance to Harvard, MIT and Boston University. The unit is also conveniently located close Trader Joe's and Whole Foods, and is a a few blocks away from the Charles River and several public parks."
624,https://www.airbnb.com/rooms/598403561534897310,city scrape,"Blueground | Cambridge, modern finishes","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
625,https://www.airbnb.com/rooms/599324404655367395,previous scrape,Prentiss House by Thatch | King Rm #3,"The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House."
626,https://www.airbnb.com/rooms/602906735271842245,city scrape,Bright &Large 2BR w/ Central A/C & in-unit laundry,
627,https://www.airbnb.com/rooms/604224307090023387,city scrape,"Blueground | E Cambridge, gym & w/d, nr lechmere t","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
628,https://www.airbnb.com/rooms/604948697680076098,city scrape,"Blueground | E. Cambridge, pool & Gym, nr t","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
629,https://www.airbnb.com/rooms/608303312565390696,city scrape,2BR East Cambridge | Free Parking,
630,https://www.airbnb.com/rooms/609169815689919508,city scrape,"Blueground | Kendall Sq, gym & concierge, nr mit","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
631,https://www.airbnb.com/rooms/609172001257104153,city scrape,"Blueground | Central Sq, w/d, nr t station","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
632,https://www.airbnb.com/rooms/610709553203690333,previous scrape,"Harvard Square: Location, location, location",
633,https://www.airbnb.com/rooms/610907392915480050,city scrape,"Updated 3 Room Apartment, King bed",
634,https://www.airbnb.com/rooms/612962413785033924,city scrape,Lovely 1st-fl 1-bedroom apt in Harvard Sq,
635,https://www.airbnb.com/rooms/613941639077331824,city scrape,Venn | Harvard Square | Ocean Room,
636,https://www.airbnb.com/rooms/614491673402329392,city scrape,The Modica Estates with Candide Room 2,
637,https://www.airbnb.com/rooms/615906806974486700,city scrape,Cambridge Apartment,"Inman Square is a quiet and safe area of Cambridge with plenty of local restaurants, bars and shops.  Its close proximity to Harvard University and Boston make it an ideal location to set up base."
638,https://www.airbnb.com/rooms/618155510192385373,previous scrape,Ideal location parking Harvard mansion 4+br 3.5 ba,"Ideally located on a charming tree-lined street of historic homes in the central Baldwin (fka Agassiz) neighborhood. This area has a welcoming mix of decades-long residents, newcomers, and visitors;  professors, professionals, families, artists, writers, and scholars. We are very close to Harvard and Lesley University, and within easy access of MIT, Tufts, and many other colleges and universities."
639,https://www.airbnb.com/rooms/618669349044634860,city scrape,Light-filled Flat by Harvard-Spring Semester 2025,
640,https://www.airbnb.com/rooms/618715040520766667,previous scrape,Gorgeous Vict house by Harvard 4 bdrs.,"Quiet street with victorian house. Short walk to Mass Ave. & restaurants, supermarket, shopping center, pharmacy, post office, mailbox etc.  Walk to Danehy or Raymond park; 10 min walk to Harvard Sq. & Tufts U. 4 min walk to Porter Square Red Line subway, which runs to Harvard, MIT, downtown Boston. Porter Square also has computer rail and buses."
641,https://www.airbnb.com/rooms/620351115192130942,city scrape,A quiet peaceful studio in the heart of Cambridge,"This apartment is located in Inman Square, halfway between Harvard and MIT. This location is special because it is on a street that only exists for two blocks and is shielded from the noise of surrounding streets. All the convenience with almost none of the commotion. Mid-Cambridge is a vibrant neighborhood with wonderful restaurants/food sources (e.g., S&S Deli, Koreana, Whole Foods)  and microbreweries within blocks. It is a very safe area with many long-time residents."
642,https://www.airbnb.com/rooms/620451076062142750,city scrape,"Peaceful, mid-Cambridge room with private en suite",Quiet residential neighborhood in mid-Cambridge.
643,https://www.airbnb.com/rooms/621885630204630467,previous scrape,"Stylish Harvard Square gem, 3BR free parking",
644,https://www.airbnb.com/rooms/622389945250297747,city scrape,"Art-filled, private room in mid-Cambridge",
645,https://www.airbnb.com/rooms/623835892765058460,previous scrape,1st floor private room with private en-suite,
646,https://www.airbnb.com/rooms/623961563501401503,city scrape,"Charming, peaceful room in mid-Cambridge",
647,https://www.airbnb.com/rooms/624369083955082959,city scrape,MIT/Harvard/Kendall/Central 3Br with 1 Parking,
648,https://www.airbnb.com/rooms/625823728061276620,city scrape,"Blueground | E Cambridge, gym & w/d, nr lechmere t","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
649,https://www.airbnb.com/rooms/631422787329168204,previous scrape,Hotel: Contemporary Room near T #3,
650,https://www.airbnb.com/rooms/633276447851296684,previous scrape,Lovely 4 bedroom / 2 bathroom rental unit,
651,https://www.airbnb.com/rooms/634543996402935327,city scrape,"Blueground | Kendall Sq, gym, nr mass general","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
652,https://www.airbnb.com/rooms/637571846219690625,city scrape,"Walk to Harvard, MIT, Central, Subway, Book Now!!",
653,https://www.airbnb.com/rooms/639282488199028107,city scrape,Hotel Room Near T and Free Parking #1,
654,https://www.airbnb.com/rooms/640983626911638332,city scrape,"Blueground | Kendall Square, nr mit","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
655,https://www.airbnb.com/rooms/641644631734165556,city scrape,Modest Private Room #1297 A,
656,https://www.airbnb.com/rooms/641647629039655738,city scrape,Comfortable Private Room #1297 C,
657,https://www.airbnb.com/rooms/644973807099512033,previous scrape,Entire hotel unit for group near T,
658,https://www.airbnb.com/rooms/645067492765632058,city scrape,Hotel Room Near T With Free Parking #4,
659,https://www.airbnb.com/rooms/645110732217950767,city scrape,Hotel room near T and Free Parking#3,
660,https://www.airbnb.com/rooms/645742715233822302,previous scrape,Hotel Room Near T and Free Parking #2,
661,https://www.airbnb.com/rooms/645742814603841035,previous scrape,Hotel-Scholar House Room #5 - Near T,
662,https://www.airbnb.com/rooms/646521237761110127,city scrape,Beautiful 1Bedroom in Harvard Square,
663,https://www.airbnb.com/rooms/648770954830186168,city scrape,"Private room by Harvard/MIT, Long term stay!",
664,https://www.airbnb.com/rooms/649676414124309805,previous scrape,"Blueground | Harvard Sq, in-unit laundry","This furnished apartment is located at Harvard Square, a triangular plaza near the center of Cambridge, Massachusetts. 'The Square' (as it is sometimes referred to locally) is both a commercial and residential center. Bookstores, theatres and music venues line the streets and enhance the energetic atmosphere. The neighborhood's central location, close proximity to university campuses and many public transportation options make it a bustling hub for people of all ages. During the day, take a stroll and discover the area's tranquil scenery. At night, there are countless bar and entertainment options. On the T, Downtown is a 15 minute ride while Logan International Airport is 30 minutes away."
665,https://www.airbnb.com/rooms/650652479130903421,city scrape,Upscale One Bedroom in Kendall Square -Near MIT/Ha,"Cambridge, Massachusetts is a charming, diverse city adjacent to Boston with beautiful views of the Charles River. A college town home to Harvard University and MIT, Cambridge is on the cutting edge of education, research and development. Residents of Cambridge enjoy being in the Greater Boston area without the hustle and bustle of Boston proper, creating the perfect balance between urban living and a suburban feel. Students attending college and living in the area hail from all over the world, giving Cambridge a worldly, international flavor. Harvard Square boasts historic red brick walkways and tree-lined blocks full of restaurants, shops, museums, entertainment centers and bookstores. The nearby Central Square is teeming with eclectic restaurants, bars, live music venues and small theaters. . Cambridge is an easy commute from downtown Boston via the “T” and the bus. Kendall Square and Central Square are within walking distance of Boston, just over the Charles River."
666,https://www.airbnb.com/rooms/650652876421314534,city scrape,Modern One Bedroom Apartment in Kendall Square,"Cambridge, Massachusetts is a charming, diverse city adjacent to Boston with beautiful views of the Charles River. A college town home to Harvard University and MIT, Cambridge is on the cutting edge of education, research and development. Residents of Cambridge enjoy being in the Greater Boston area without the hustle and bustle of Boston proper, creating the perfect balance between urban living and a suburban feel. Students attending college and living in the area hail from all over the world, giving Cambridge a worldly, international flavor. Harvard Square boasts historic red brick walkways and tree-lined blocks full of restaurants, shops, museums, entertainment centers and bookstores. The nearby Central Square is teeming with eclectic restaurants, bars, live music venues and small theaters. . Cambridge is an easy commute from downtown Boston via the “T” and the bus. Kendall Square and Central Square are within walking distance of Boston, just over the Charles River."
667,https://www.airbnb.com/rooms/651424766435626418,city scrape,"Walk to Harvard, MIT, Central, Subway, Book Now","Quiet neighborhood on a one-way, tree-lined street opposite a little park."
668,https://www.airbnb.com/rooms/651445047185993579,city scrape,"Walk to Harvard, MIT, Central, Subway, Book Now","Quiet neighborhood on a one-way, tree-lined street opposite a little park."
669,https://www.airbnb.com/rooms/653139523482922623,city scrape,Tranquil City Retreat Near Harvard and Porter,"Welcome to Porter Square, the epitome of Cambridge charm where safety, tranquility, and convenience converge. Nestled just moments away from Harvard, MIT, and MGH, Porter Square offers a serene residential retreat with easy access to academic excellence and urban excitement. Its central location and seamless access to the Red Line subway ensure effortless exploration of downtown Boston and beyond. Enjoy the peace of mind that comes with a quiet, residential atmosphere while still being steps away from well-stocked grocery stores and an array of restaurants along the vibrant Mass Ave corridor. Porter Square's affordability without compromising on quality of life makes it a coveted destination for visiting scholars, young professionals, and grad students alike. Discover the harmonious blend of safety, tranquility, and convenience that awaits in Porter Square."
670,https://www.airbnb.com/rooms/653551558931612612,city scrape,Upscale One Bedroom Apartment Near Harvard and MIT,"Cambridge, Massachusetts is a charming, diverse city adjacent to Boston with beautiful views of the Charles River. A college town home to Harvard University and MIT, Cambridge is on the cutting edge of education, research and development. Residents of Cambridge enjoy being in the Greater Boston area without the hustle and bustle of Boston proper, creating the perfect balance between urban living and a suburban feel. Students attending college and living in the area hail from all over the world, giving Cambridge a worldly, international flavor. Harvard Square boasts historic red brick walkways and tree-lined blocks full of restaurants, shops, museums, entertainment centers and bookstores. The nearby Central Square is teeming with eclectic restaurants, bars, live music venues and small theaters. . Cambridge is an easy commute from downtown Boston via the “T” and the bus. Kendall Square and Central Square are within walking distance of Boston, just over the Charles River."
671,https://www.airbnb.com/rooms/655992035839044390,previous scrape,PRIVATE.Bedroom + PRIVATE.Bathroom Davis Sq T,"Ideally located on a pretty tree-lined, family friendly, on a quiet, residential side street. Leave your car behind as it's totally safe, walkable, and ONLY: steps to the bus stop that goes direct to Harvard Square and Boston; or a quick 2-3 block walk to Davis Square Red Line Metro/ T stop. Walk or bike 1-5 blocks to 30+ restaurants, cafe's, shops, movie cinema, bike rentals, post office, drug store, grocery store, gym, ice-cream, bars, Minuteman bike/jog commuter trail (13+ miles shaded + paved), parks, tennis courts, pool, + public transportation, etc."
672,https://www.airbnb.com/rooms/658827445719256758,city scrape,Private room near Porter Sq,
673,https://www.airbnb.com/rooms/659222438058852708,previous scrape,Ms) Nice Studio Uti WifiAc MassAv nr Harvard Tuft,
